id,unique_column_id,file_number,purpose,rsc,applicant_name,licensee_name,action_date,action,call_sign,report_number,d_o_r
2262,0010684211-MD-2023-11-29-G-WQLU232-18214-2023-12-06-,0010684211,MD,CF,"Nextera Wireless, LLC",NULL,2023-11-29,G,WQLU232,18214,2023-12-06
2263,0010686992-MD-2023-12-01-G-WQEM900-18214-2023-12-06-,0010686992,MD,CF,"T-Mobile License LLC",NULL,2023-12-01,G,WQEM900,18214,2023-12-06
2264,0010686996-MD-2023-12-01-G-WQEM901-18214-2023-12-06-,0010686996,MD,CF,"T-Mobile License LLC",NULL,2023-12-01,G,WQEM901,18214,2023-12-06
2265,0010687082-MD-2023-12-01-G-WRBL884-18214-2023-12-06-,0010687082,MD,CF,"T-Mobile License LLC",NULL,2023-12-01,G,WRBL884,18214,2023-12-06
2266,0010687085-MD-2023-12-01-G-WRBL893-18214-2023-12-06-,0010687085,MD,CF,"T-Mobile License LLC",NULL,2023-12-01,G,WRBL893,18214,2023-12-06
2267,0010687087-MD-2023-12-01-G-WRKJ606-18214-2023-12-06-,0010687087,MD,CF,"T-MOBILE LICENSE LLC",NULL,2023-12-01,G,WRKJ606,18214,2023-12-06
2268,0010687088-MD-2023-12-01-G-WRBL902-18214-2023-12-06-,0010687088,MD,CF,"T-Mobile License LLC",NULL,2023-12-01,G,WRBL902,18214,2023-12-06
2269,0010687092-MD-2023-12-01-G-WRBL921-18214-2023-12-06-,0010687092,MD,CF,"T-Mobile License LLC",NULL,2023-12-01,G,WRBL921,18214,2023-12-06
2270,0010687207-MD-2023-12-01-G-WRJR456-18214-2023-12-06-,0010687207,MD,CF,"NE Colorado Cellular, Inc.",NULL,2023-12-01,G,WRJR456,18214,2023-12-06
2271,0010687208-MD-2023-12-01-G-WRUS250-18214-2023-12-06-,0010687208,MD,CF,"T-MOBILE LICENSE LLC",NULL,2023-12-01,G,WRUS250,18214,2023-12-06
2272,0010687211-MD-2023-12-01-G-WQRF624-18214-2023-12-06-,0010687211,MD,CF,"NE COLORADO CELLULAR, INC.",NULL,2023-12-01,G,WQRF624,18214,2023-12-06
2273,0010687214-MD-2023-12-01-G-WRDF420-18214-2023-12-06-,0010687214,MD,CF,"Union Telephone Company",NULL,2023-12-01,G,WRDF420,18214,2023-12-06
2274,0010687220-MD-2023-12-01-G-WQGS234-18214-2023-12-06-,0010687220,MD,CF,"NE Colorado Cellular, Inc.",NULL,2023-12-01,G,WQGS234,18214,2023-12-06
2275,0010687222-MD-2023-12-01-G-WQRF625-18214-2023-12-06-,0010687222,MD,CF,"NE COLORADO CELLULAR, INC.",NULL,2023-12-01,G,WQRF625,18214,2023-12-06
2276,0010687224-MD-2023-12-01-G-WRCR243-18214-2023-12-06-,0010687224,MD,CF,"T-MOBILE LICENSE LLC",NULL,2023-12-01,G,WRCR243,18214,2023-12-06
2277,0010687226-MD-2023-12-01-G-WRCR240-18214-2023-12-06-,0010687226,MD,CF,"T-MOBILE LICENSE LLC",NULL,2023-12-01,G,WRCR240,18214,2023-12-06
2278,0010687227-MD-2023-12-01-G-WRBT283-18214-2023-12-06-,0010687227,MD,CF,"NE Colorado Cellular, Inc",NULL,2023-12-01,G,WRBT283,18214,2023-12-06
2279,0010687256-MD-2023-12-01-G-WQYA292-18214-2023-12-06-,0010687256,MD,CF,"AirCanopy Internet Services, Inc.",NULL,2023-12-01,G,WQYA292,18214,2023-12-06
2280,0010687258-MD-2023-12-01-G-WQXL960-18214-2023-12-06-,0010687258,MD,CF,"AirCanopy Internet Services, Inc.",NULL,2023-12-01,G,WQXL960,18214,2023-12-06
2281,0010687259-MD-2023-12-01-G-WRWW404-18214-2023-12-06-,0010687259,MD,CF,"AirCanopy Internet Services, Inc.",NULL,2023-12-01,G,WRWW404,18214,2023-12-06
2282,0010687260-MD-2023-12-01-G-WRFQ838-18214-2023-12-06-,0010687260,MD,CF,"AirCanopy Internet Services, Inc.",NULL,2023-12-01,G,WRFQ838,18214,2023-12-06
2283,0010687261-MD-2023-12-01-G-WRFQ839-18214-2023-12-06-,0010687261,MD,CF,"AirCanopy Internet Services, Inc.",NULL,2023-12-01,G,WRFQ839,18214,2023-12-06
2284,0010696124-MD-2023-11-30-G-WPRS575-18214-2023-12-06-,0010696124,MD,CF,"T-Mobile License LLC",NULL,2023-11-30,G,WPRS575,18214,2023-12-06
2285,0010696151-MD-2023-11-30-G-WPQX801-18214-2023-12-06-,0010696151,MD,CF,"T-Mobile License LLC",NULL,2023-11-30,G,WPQX801,18214,2023-12-06
2286,0010696406-MD-2023-11-30-G-WPNH343-18214-2023-12-06-,0010696406,MD,CF,"T-Mobile License LLC",NULL,2023-11-30,G,WPNH343,18214,2023-12-06
2287,0010702514-MD-2023-11-27-G-WPZL414-18214-2023-12-06-,0010702514,MD,CF,"New Cingular Wireless PCS, LLC",NULL,2023-11-27,G,WPZL414,18214,2023-12-06
2288,0010702560-MD-2023-11-27-G-WMN560-18214-2023-12-06-,0010702560,MD,CF,"New Cingular Wireless PCS, LLC",NULL,2023-11-27,G,WMN560,18214,2023-12-06
2289,0010702589-MD-2023-11-27-G-WQUR675-18214-2023-12-06-,0010702589,MD,CF,"NEW CINGULAR WIRELESS PCS, LLC",NULL,2023-11-27,G,WQUR675,18214,2023-12-06
2290,0010708764-MD-2023-11-27-G-WQPB559-18214-2023-12-06-,0010708764,MD,CF,"Cellco Partnership",NULL,2023-11-27,G,WQPB559,18214,2023-12-06
2291,0010708793-MD-2023-11-27-G-WQWD208-18214-2023-12-06-,0010708793,MD,CF,"T-MOBILE LICENSE LLC",NULL,2023-11-27,G,WQWD208,18214,2023-12-06
2292,0010708799-MD-2023-11-27-G-WQWC966-18214-2023-12-06-,0010708799,MD,CF,"T-MOBILE LICENSE LLC",NULL,2023-11-27,G,WQWC966,18214,2023-12-06
2293,0010708801-MD-2023-11-27-G-WQZT893-18214-2023-12-06-,0010708801,MD,CF,"Cellco Partnership",NULL,2023-11-27,G,WQZT893,18214,2023-12-06
2294,0010708802-MD-2023-11-27-G-WQWD732-18214-2023-12-06-,0010708802,MD,CF,"T-MOBILE LICENSE LLC",NULL,2023-11-27,G,WQWD732,18214,2023-12-06
2295,0010708810-MD-2023-11-27-G-WRAD483-18214-2023-12-06-,0010708810,MD,CF,"T-MOBILE LICENSE LLC",NULL,2023-11-27,G,WRAD483,18214,2023-12-06
2296,0010708813-MD-2023-11-27-G-WQXD329-18214-2023-12-06-,0010708813,MD,CF,"T-MOBILE LICENSE LLC",NULL,2023-11-27,G,WQXD329,18214,2023-12-06
2297,0010708844-MD-2023-11-27-G-WQZT892-18214-2023-12-06-,0010708844,MD,CF,"Cellco Partnership",NULL,2023-11-27,G,WQZT892,18214,2023-12-06
2298,0010708874-MD-2023-11-27-G-WQWC280-18214-2023-12-06-,0010708874,MD,CF,"Cellco Partnership",NULL,2023-11-27,G,WQWC280,18214,2023-12-06
2299,0010708893-MD-2023-11-27-G-WQWC279-18214-2023-12-06-,0010708893,MD,CF,"Cellco Partnership",NULL,2023-11-27,G,WQWC279,18214,2023-12-06
2300,0010709047-MD-2023-11-27-G-WQWD793-18214-2023-12-06-,0010709047,MD,CF,"NE COLORADO CELLULAR, INC.",NULL,2023-11-27,G,WQWD793,18214,2023-12-06
2301,0010709052-MD-2023-11-27-G-WQWD794-18214-2023-12-06-,0010709052,MD,CF,"NE COLORADO CELLULAR, INC.",NULL,2023-11-27,G,WQWD794,18214,2023-12-06
2302,0010709062-MD-2023-11-27-G-WQSU379-18214-2023-12-06-,0010709062,MD,CF,"NE COLORADO CELLULAR, INC.",NULL,2023-11-27,G,WQSU379,18214,2023-12-06
2303,0010709072-MD-2023-11-27-G-WQSU378-18214-2023-12-06-,0010709072,MD,CF,"NE COLORADO CELLULAR, INC.",NULL,2023-11-27,G,WQSU378,18214,2023-12-06
2304,0010709082-MD-2023-11-27-G-WRUD676-18214-2023-12-06-,0010709082,MD,CF,"T-MOBILE LICENSE LLC",NULL,2023-11-27,G,WRUD676,18214,2023-12-06
2305,0010709084-MD-2023-11-27-G-WQEA394-18214-2023-12-06-,0010709084,MD,CF,"NE Colorado Cellular, Inc.",NULL,2023-11-27,G,WQEA394,18214,2023-12-06
2306,0010709100-MD-2023-11-27-G-WQQS783-18214-2023-12-06-,0010709100,MD,CF,"TowerStream Corp",NULL,2023-11-27,G,WQQS783,18214,2023-12-06
2307,0010709101-MD-2023-11-27-G-WQYJ828-18214-2023-12-06-,0010709101,MD,CF,"TowerStream Corp",NULL,2023-11-27,G,WQYJ828,18214,2023-12-06
2308,0010709105-MD-2023-11-27-G-WQJW820-18214-2023-12-06-,0010709105,MD,CF,"TowerStream Corp",NULL,2023-11-27,G,WQJW820,18214,2023-12-06
2309,0010709106-MD-2023-11-27-G-WQZH546-18214-2023-12-06-,0010709106,MD,CF,"TowerStream Corp",NULL,2023-11-27,G,WQZH546,18214,2023-12-06
2310,0010709109-MD-2023-11-27-G-WQXS647-18214-2023-12-06-,0010709109,MD,CF,"TowerStream Corp",NULL,2023-11-27,G,WQXS647,18214,2023-12-06
2311,0010709110-MD-2023-11-27-G-WQQS650-18214-2023-12-06-,0010709110,MD,CF,"TowerStream Corp",NULL,2023-11-27,G,WQQS650,18214,2023-12-06
2312,0010709113-MD-2023-11-27-G-WQSC693-18214-2023-12-06-,0010709113,MD,CF,"TowerStream Corp",NULL,2023-11-27,G,WQSC693,18214,2023-12-06
2313,0010709114-MD-2023-11-27-G-WQQS304-18214-2023-12-06-,0010709114,MD,CF,"TowerStream Corp",NULL,2023-11-27,G,WQQS304,18214,2023-12-06
2314,0010709116-MD-2023-11-27-G-WRTI831-18214-2023-12-06-,0010709116,MD,CF,"TowerStream Corp",NULL,2023-11-27,G,WRTI831,18214,2023-12-06
2315,0010709118-MD-2023-11-27-G-WQYE551-18214-2023-12-06-,0010709118,MD,CF,"TowerStream Corp",NULL,2023-11-27,G,WQYE551,18214,2023-12-06
2316,0010709269-MD-2023-11-27-G-WQLM787-18214-2023-12-06-,0010709269,MD,CF,"AMA COMMUNICATIONS, LLC",NULL,2023-11-27,G,WQLM787,18214,2023-12-06
2317,0010709271-MD-2023-11-28-G-WRYS855-18214-2023-12-06-,0010709271,MD,CF,"AMA Communications, LLC",NULL,2023-11-28,G,WRYS855,18214,2023-12-06
2318,0010709274-MD-2023-11-27-G-WQLB628-18214-2023-12-06-,0010709274,MD,CF,"AMA Communications, LLC",NULL,2023-11-27,G,WQLB628,18214,2023-12-06
2319,0010709283-MD-2023-11-28-G-WRMI235-18214-2023-12-06-,0010709283,MD,CF,"AMA Communications, LLC",NULL,2023-11-28,G,WRMI235,18214,2023-12-06
2320,0010709289-MD-2023-11-28-G-WQAQ869-18214-2023-12-06-,0010709289,MD,CF,"NE Colorado Cellular, Inc.",NULL,2023-11-28,G,WQAQ869,18214,2023-12-06
2321,0010709330-MD-2023-11-28-G-WQUS621-18214-2023-12-06-,0010709330,MD,CF,"New Cingular Wireless PCS, LLC",NULL,2023-11-28,G,WQUS621,18214,2023-12-06
2322,0010709780-MD-2023-11-28-G-WMN559-18214-2023-12-06-,0010709780,MD,CF,"New Cingular Wireless PCS, LLC",NULL,2023-11-28,G,WMN559,18214,2023-12-06
2323,0010709781-MD-2023-11-27-G-WRHX423-18214-2023-12-06-,0010709781,MD,CF,"NE Colorado Cellular, Inc.",NULL,2023-11-27,G,WRHX423,18214,2023-12-06
2324,0010709851-MD-2023-11-28-G-WQUR820-18214-2023-12-06-,0010709851,MD,CF,"New Cingular Wireless PCS, LLC",NULL,2023-11-28,G,WQUR820,18214,2023-12-06
2325,0010709946-MD-2023-11-28-G-WQXF394-18214-2023-12-06-,0010709946,MD,CF,"NE COLORADO CELLULAR, INC.",NULL,2023-11-28,G,WQXF394,18214,2023-12-06
2326,0010709948-MD-2023-11-28-G-WQLX822-18214-2023-12-06-,0010709948,MD,CF,"NE Colorado Cellular, Inc.",NULL,2023-11-28,G,WQLX822,18214,2023-12-06
2327,0010709952-MD-2023-11-28-G-WQLX824-18214-2023-12-06-,0010709952,MD,CF,"NE Colorado Cellular, Inc.",NULL,2023-11-28,G,WQLX824,18214,2023-12-06
2328,0010709953-MD-2023-11-28-G-WQUJ513-18214-2023-12-06-,0010709953,MD,CF,"NE COLORADO CELLULAR, INC.",NULL,2023-11-28,G,WQUJ513,18214,2023-12-06
2329,0010709955-MD-2023-11-29-G-WRJW747-18214-2023-12-06-,0010709955,MD,CF,"NE Colorado Cellular, Inc.",NULL,2023-11-29,G,WRJW747,18214,2023-12-06
2330,0010709956-MD-2023-11-29-G-WQRF635-18214-2023-12-06-,0010709956,MD,CF,"NE COLORADO CELLULAR, INC.",NULL,2023-11-29,G,WQRF635,18214,2023-12-06
2331,0010709958-MD-2023-11-28-G-WQXF893-18214-2023-12-06-,0010709958,MD,CF,"NE COLORADO CELLULAR, INC.",NULL,2023-11-28,G,WQXF893,18214,2023-12-06
2332,0010709960-MD-2023-11-28-G-WQLX825-18214-2023-12-06-,0010709960,MD,CF,"NE Colorado Cellular, Inc.",NULL,2023-11-28,G,WQLX825,18214,2023-12-06
2333,0010709961-MD-2023-11-29-G-WQGW331-18214-2023-12-06-,0010709961,MD,CF,"NE Colorado Cellular, Inc.",NULL,2023-11-29,G,WQGW331,18214,2023-12-06
2334,0010709963-MD-2023-11-29-G-WQVP501-18214-2023-12-06-,0010709963,MD,CF,"NE COLORADO CELLULAR, INC.",NULL,2023-11-29,G,WQVP501,18214,2023-12-06
2335,0010709965-MD-2023-11-29-G-WQZK219-18214-2023-12-06-,0010709965,MD,CF,"NE COLORADO CELLULAR, INC.",NULL,2023-11-29,G,WQZK219,18214,2023-12-06
2336,0010710018-MD-2023-11-29-G-WQTQ662-18214-2023-12-06-,0010710018,MD,CF,"NE COLORADO CELLULAR, INC.",NULL,2023-11-29,G,WQTQ662,18214,2023-12-06
2337,0010710020-MD-2023-11-29-G-WQTQ682-18214-2023-12-06-,0010710020,MD,CF,"NE COLORADO CELLULAR, INC.",NULL,2023-11-29,G,WQTQ682,18214,2023-12-06
2338,0010710021-MD-2023-11-29-G-WQVS224-18214-2023-12-06-,0010710021,MD,CF,"NE COLORADO CELLULAR, INC.",NULL,2023-11-29,G,WQVS224,18214,2023-12-06
2339,0010710023-MD-2023-11-29-G-WQRF464-18214-2023-12-06-,0010710023,MD,CF,"NE COLORADO CELLULAR, INC.",NULL,2023-11-29,G,WQRF464,18214,2023-12-06
2340,0010710024-MD-2023-11-29-G-WQUI850-18214-2023-12-06-,0010710024,MD,CF,"NE COLORADO CELLULAR, INC.",NULL,2023-11-29,G,WQUI850,18214,2023-12-06
2341,0010710026-MD-2023-11-29-G-WQRF633-18214-2023-12-06-,0010710026,MD,CF,"NE COLORADO CELLULAR, INC.",NULL,2023-11-29,G,WQRF633,18214,2023-12-06
2342,0010710027-MD-2023-11-29-G-WQEQ213-18214-2023-12-06-,0010710027,MD,CF,"NE Colorado Cellular, Inc.",NULL,2023-11-29,G,WQEQ213,18214,2023-12-06
2343,0010710028-MD-2023-11-29-G-WQUJ333-18214-2023-12-06-,0010710028,MD,CF,"NE COLORADO CELLULAR, INC.",NULL,2023-11-29,G,WQUJ333,18214,2023-12-06
2344,0010710029-MD-2023-11-29-G-WQUI853-18214-2023-12-06-,0010710029,MD,CF,"NE COLORADO CELLULAR, INC.",NULL,2023-11-29,G,WQUI853,18214,2023-12-06
2345,0010711346-MD-2023-12-01-G-WRFJ767-18214-2023-12-06-,0010711346,MD,CF,"AMG Technology Investment Group, LLC",NULL,2023-12-01,G,WRFJ767,18214,2023-12-06
2346,0010711350-MD-2023-12-01-G-WRJK378-18214-2023-12-06-,0010711350,MD,CF,"AMG Technology Investment Group, LLC",NULL,2023-12-01,G,WRJK378,18214,2023-12-06
2347,0010711353-MD-2023-12-01-G-WROF346-18214-2023-12-06-,0010711353,MD,CF,"AMG Technology Investment Group, LLC",NULL,2023-12-01,G,WROF346,18214,2023-12-06
2348,0010711355-MD-2023-12-01-G-WRJK369-18214-2023-12-06-,0010711355,MD,CF,"AMG Technology Investment Group, LLC",NULL,2023-12-01,G,WRJK369,18214,2023-12-06
2349,0010711360-MD-2023-12-01-G-WRVF783-18214-2023-12-06-,0010711360,MD,CF,"AMG Technology Investment Group, LLC",NULL,2023-12-01,G,WRVF783,18214,2023-12-06
2350,0010711361-MD-2023-12-01-G-WRFJ766-18214-2023-12-06-,0010711361,MD,CF,"AMG Technology Investment Group, LLC",NULL,2023-12-01,G,WRFJ766,18214,2023-12-06
2351,0010711362-MD-2023-12-01-G-WQZC523-18214-2023-12-06-,0010711362,MD,CF,"AMG Technology Investment Group, LLC",NULL,2023-12-01,G,WQZC523,18214,2023-12-06
2352,0010711363-MD-2023-12-01-G-WRUH837-18214-2023-12-06-,0010711363,MD,CF,"AMG Technology Investment Group, LLC",NULL,2023-12-01,G,WRUH837,18214,2023-12-06
2353,0010711367-MD-2023-12-01-G-WRMB405-18214-2023-12-06-,0010711367,MD,CF,"AMG Technology Investment Group, LLC",NULL,2023-12-01,G,WRMB405,18214,2023-12-06
2354,0010711369-MD-2023-12-01-G-WRUD867-18214-2023-12-06-,0010711369,MD,CF,"AMG Technology Investment Group, LLC",NULL,2023-12-01,G,WRUD867,18214,2023-12-06
2355,0010711370-MD-2023-12-01-G-WRXM709-18214-2023-12-06-,0010711370,MD,CF,"AMG Technology Investment Group, LLC",NULL,2023-12-01,G,WRXM709,18214,2023-12-06
2356,0010711379-MD-2023-12-01-G-WRJJ883-18214-2023-12-06-,0010711379,MD,CF,"AMG Technology Investment Group, LLC",NULL,2023-12-01,G,WRJJ883,18214,2023-12-06
2357,0010711381-MD-2023-12-01-G-WRMJ920-18214-2023-12-06-,0010711381,MD,CF,"AMG Technology Investment Group, LLC",NULL,2023-12-01,G,WRMJ920,18214,2023-12-06
2358,0010711382-MD-2023-12-01-G-WRYU617-18214-2023-12-06-,0010711382,MD,CF,"AMG Technology Investment Group, LLC",NULL,2023-12-01,G,WRYU617,18214,2023-12-06
2359,0010711385-MD-2023-12-01-G-WRYP640-18214-2023-12-06-,0010711385,MD,CF,"AMG Technology Investment Group, LLC",NULL,2023-12-01,G,WRYP640,18214,2023-12-06
2360,0010711386-MD-2023-12-01-G-WROF366-18214-2023-12-06-,0010711386,MD,CF,"AMG Technology Investment Group, LLC",NULL,2023-12-01,G,WROF366,18214,2023-12-06
2361,0010711402-MD-2023-12-01-G-WRUW757-18214-2023-12-06-,0010711402,MD,CF,"AMG Technology Investment Group, LLC",NULL,2023-12-01,G,WRUW757,18214,2023-12-06
2362,0010711403-MD-2023-11-30-G-WRQU717-18214-2023-12-06-,0010711403,MD,CF,"AMG Technology Investment Group, LLC",NULL,2023-11-30,G,WRQU717,18214,2023-12-06
2363,0010711404-MD-2023-11-30-G-WQTA657-18214-2023-12-06-,0010711404,MD,CF,"AMG Technology Investment Group, LLC",NULL,2023-11-30,G,WQTA657,18214,2023-12-06
2364,0010711407-MD-2023-11-30-G-WRYM887-18214-2023-12-06-,0010711407,MD,CF,"AMG Technology Investment Group, LLC",NULL,2023-11-30,G,WRYM887,18214,2023-12-06
2365,0010711414-MD-2023-11-30-G-WRUV748-18214-2023-12-06-,0010711414,MD,CF,"AMG Technology Investment Group, LLC",NULL,2023-11-30,G,WRUV748,18214,2023-12-06
2366,0010711415-MD-2023-11-30-G-WRVF859-18214-2023-12-06-,0010711415,MD,CF,"AMG Technology Investment Group, LLC",NULL,2023-11-30,G,WRVF859,18214,2023-12-06
2367,0010711422-MD-2023-11-30-G-WRAI877-18214-2023-12-06-,0010711422,MD,CF,"AMG Technology Investment Group, LLC",NULL,2023-11-30,G,WRAI877,18214,2023-12-06
2368,0010711426-MD-2023-11-30-G-WROF379-18214-2023-12-06-,0010711426,MD,CF,"AMG Technology Investment Group, LLC",NULL,2023-11-30,G,WROF379,18214,2023-12-06
2369,0010711864-MD-2023-11-30-G-WQUM531-18214-2023-12-06-,0010711864,MD,CF,"AirCanopy Internet Services, Inc.",NULL,2023-11-30,G,WQUM531,18214,2023-12-06
2370,0010711932-MD-2023-12-01-G-WQWU814-18214-2023-12-06-,0010711932,MD,CF,"AT&T Mobility Spectrum, LLC",NULL,2023-12-01,G,WQWU814,18214,2023-12-06
2371,0010711939-MD-2023-12-01-G-WQJL273-18214-2023-12-06-,0010711939,MD,CF,"GTE Mobilnet of South Texas Limited Partnership",NULL,2023-12-01,G,WQJL273,18214,2023-12-06
2372,0010712151-MD-2023-11-30-G-WQYM220-18214-2023-12-06-,0010712151,MD,CF,"Essex Telcom, Inc.",NULL,2023-11-30,G,WQYM220,18214,2023-12-06
2373,0010712152-MD-2023-11-30-G-WQRI309-18214-2023-12-06-,0010712152,MD,CF,"Essex Telcom, Inc.",NULL,2023-11-30,G,WQRI309,18214,2023-12-06
2374,0010712154-MD-2023-11-30-G-WRMU827-18214-2023-12-06-,0010712154,MD,CF,"Essex Telcom, Inc.",NULL,2023-11-30,G,WRMU827,18214,2023-12-06
2375,0010712155-MD-2023-11-30-G-WQNQ606-18214-2023-12-06-,0010712155,MD,CF,"LP Broadband, Inc.",NULL,2023-11-30,G,WQNQ606,18214,2023-12-06
2376,0010712156-MD-2023-11-30-G-WQUB538-18214-2023-12-06-,0010712156,MD,CF,"LP Broadband, Inc.",NULL,2023-11-30,G,WQUB538,18214,2023-12-06
2377,0010712157-MD-2023-11-30-G-WQQY525-18214-2023-12-06-,0010712157,MD,CF,"LP Broadband, Inc.",NULL,2023-11-30,G,WQQY525,18214,2023-12-06
2378,0010712158-MD-2023-11-30-G-WQQY539-18214-2023-12-06-,0010712158,MD,CF,"LP Broadband, Inc.",NULL,2023-11-30,G,WQQY539,18214,2023-12-06
2379,0010712160-MD-2023-11-30-G-WQUJ267-18214-2023-12-06-,0010712160,MD,CF,"LP Broadband, Inc.",NULL,2023-11-30,G,WQUJ267,18214,2023-12-06
2380,0010712164-MD-2023-11-30-G-WQRG294-18214-2023-12-06-,0010712164,MD,CF,"LP Broadband, Inc.",NULL,2023-11-30,G,WQRG294,18214,2023-12-06
2381,0010712421-MD-2023-11-30-G-WQUQ724-18214-2023-12-06-,0010712421,MD,CF,"Rhino Communications, Inc.",NULL,2023-11-30,G,WQUQ724,18214,2023-12-06
2382,0010712690-MD-2023-11-29-G-WQFG452-18214-2023-12-06-,0010712690,MD,CF,"T-MOBILE LICENSE LLC",NULL,2023-11-29,G,WQFG452,18214,2023-12-06
2383,0010712694-MD-2023-11-29-G-WRBW556-18214-2023-12-06-,0010712694,MD,CF,"T-MOBILE LICENSE LLC",NULL,2023-11-29,G,WRBW556,18214,2023-12-06
2384,0010712701-MD-2023-11-29-G-WQFG451-18214-2023-12-06-,0010712701,MD,CF,"T-MOBILE LICENSE LLC",NULL,2023-11-29,G,WQFG451,18214,2023-12-06
2385,0010712704-MD-2023-11-29-G-WRCD340-18214-2023-12-06-,0010712704,MD,CF,"T-MOBILE LICENSE LLC",NULL,2023-11-29,G,WRCD340,18214,2023-12-06
2386,0010712712-MD-2023-11-29-G-WRWE871-18214-2023-12-06-,0010712712,MD,CF,"T-MOBILE LICENSE LLC",NULL,2023-11-29,G,WRWE871,18214,2023-12-06
2387,0010712715-MD-2023-11-29-G-WPNG997-18214-2023-12-06-,0010712715,MD,CF,"T-Mobile License LLC",NULL,2023-11-29,G,WPNG997,18214,2023-12-06
2388,0010712717-MD-2023-11-29-G-WQWG486-18214-2023-12-06-,0010712717,MD,CF,"T-MOBILE LICENSE LLC",NULL,2023-11-29,G,WQWG486,18214,2023-12-06
2389,0010712725-MD-2023-11-29-G-WRNP236-18214-2023-12-06-,0010712725,MD,CF,"T-MOBILE LICENSE LLC",NULL,2023-11-29,G,WRNP236,18214,2023-12-06
2390,0010712726-MD-2023-11-29-G-WQWG485-18214-2023-12-06-,0010712726,MD,CF,"T-MOBILE LICENSE LLC",NULL,2023-11-29,G,WQWG485,18214,2023-12-06
2391,0010712730-MD-2023-11-29-G-WRWT988-18214-2023-12-06-,0010712730,MD,CF,"T-MOBILE LICENSE LLC",NULL,2023-11-29,G,WRWT988,18214,2023-12-06
2392,0010712732-MD-2023-11-29-G-WQUM688-18214-2023-12-06-,0010712732,MD,CF,"T-MOBILE LICENSE LLC",NULL,2023-11-29,G,WQUM688,18214,2023-12-06
2393,0010712734-MD-2023-11-29-G-WRWE869-18214-2023-12-06-,0010712734,MD,CF,"T-MOBILE LICENSE LLC",NULL,2023-11-29,G,WRWE869,18214,2023-12-06
2394,0010712736-MD-2023-11-28-G-WQOX883-18214-2023-12-06-,0010712736,MD,CF,"T-MOBILE LICENSE LLC",NULL,2023-11-28,G,WQOX883,18214,2023-12-06
2395,0010712737-MD-2023-11-28-G-WQWH937-18214-2023-12-06-,0010712737,MD,CF,"T-MOBILE LICENSE LLC",NULL,2023-11-28,G,WQWH937,18214,2023-12-06
2396,0010712741-MD-2023-11-28-G-WQUM687-18214-2023-12-06-,0010712741,MD,CF,"T-MOBILE LICENSE LLC",NULL,2023-11-28,G,WQUM687,18214,2023-12-06
2397,0010712743-MD-2023-11-28-G-WRTP904-18214-2023-12-06-,0010712743,MD,CF,"T-MOBILE LICENSE LLC",NULL,2023-11-28,G,WRTP904,18214,2023-12-06
2398,0010712744-MD-2023-11-28-G-WPOR640-18214-2023-12-06-,0010712744,MD,CF,"T-Mobile License LLC",NULL,2023-11-28,G,WPOR640,18214,2023-12-06
2399,0010712850-MD-2023-11-28-G-WQWP585-18214-2023-12-06-,0010712850,MD,CF,"T-MOBILE LICENSE LLC",NULL,2023-11-28,G,WQWP585,18214,2023-12-06
2400,0010712851-MD-2023-11-28-G-WQVH981-18214-2023-12-06-,0010712851,MD,CF,"T-MOBILE LICENSE LLC",NULL,2023-11-28,G,WQVH981,18214,2023-12-06
2401,0010712856-MD-2023-11-28-G-WQYM258-18214-2023-12-06-,0010712856,MD,CF,"T-MOBILE LICENSE LLC",NULL,2023-11-28,G,WQYM258,18214,2023-12-06
2402,0010712860-MD-2023-11-28-G-WQWA846-18214-2023-12-06-,0010712860,MD,CF,"T-MOBILE LICENSE LLC",NULL,2023-11-28,G,WQWA846,18214,2023-12-06
2403,0010712862-MD-2023-11-28-G-WQWZ751-18214-2023-12-06-,0010712862,MD,CF,"T-MOBILE LICENSE LLC",NULL,2023-11-28,G,WQWZ751,18214,2023-12-06
2404,0010712865-MD-2023-11-28-G-WQVV933-18214-2023-12-06-,0010712865,MD,CF,"T-MOBILE LICENSE LLC",NULL,2023-11-28,G,WQVV933,18214,2023-12-06
2405,0010712868-MD-2023-11-28-G-WQWZ754-18214-2023-12-06-,0010712868,MD,CF,"T-MOBILE LICENSE LLC",NULL,2023-11-28,G,WQWZ754,18214,2023-12-06
2406,0010712871-MD-2023-11-28-G-WQVV932-18214-2023-12-06-,0010712871,MD,CF,"T-MOBILE LICENSE LLC",NULL,2023-11-28,G,WQVV932,18214,2023-12-06
2407,0010712874-MD-2023-11-28-G-WQZP484-18214-2023-12-06-,0010712874,MD,CF,"T-MOBILE LICENSE LLC",NULL,2023-11-28,G,WQZP484,18214,2023-12-06
2408,0010712876-MD-2023-11-28-G-WQWA770-18214-2023-12-06-,0010712876,MD,CF,"T-MOBILE LICENSE LLC",NULL,2023-11-28,G,WQWA770,18214,2023-12-06
2409,0010713169-MD-2023-11-28-G-WQWA594-18214-2023-12-06-,0010713169,MD,CF,"T-MOBILE LICENSE LLC",NULL,2023-11-28,G,WQWA594,18214,2023-12-06
2410,0010713170-MD-2023-11-28-G-WQVQ845-18214-2023-12-06-,0010713170,MD,CF,"T-MOBILE LICENSE LLC",NULL,2023-11-28,G,WQVQ845,18214,2023-12-06
